rank,ntaname,priority_class,final_score,strategic_potential,roi_months,estimated_monthly_revenue,monthly_profit,safety_margin,revenue_volatility,income_score,transit_score,competition_score,mixed_use_score,subway_score,median_income,daily_pickups,competitor_count,commercial_ratio,subway_ridership
96.0,Ferry Point Park-St. Raymond Cemetery,Quick ROI,65.09119535744193,49.69816979243343,7.091559777027202,44849.084896216715,21151.905182540864,47.162400819297766,25.921096578189484,45.91772618363621,63.421828908554566,35.0,94.39182928506847,21.87799036026597,85101.27142036345,5042,26,0.47195914642534237,29642.085127478487
97.0,West New Brighton-Silver Lake-Grymes Hill,Quick ROI,64.99653188362655,49.557468780106156,7.106924076655716,44778.73439005308,21106.177353534506,47.13437671034964,25.772461013548988,48.02056831209286,60.17699115044248,37.5,42.82812677209273,57.963547280902674,87624.68197451143,5031,25,0.7858593661395363,62039.73999594877
98.0,Madison,Quick ROI,64.95676502388045,49.49838185244543,7.113396131380214,44749.19092622271,21086.974102044765,47.12258180669798,20.553036599791355,44.251749362391564,44.83775811209439,40.0,62.07423830290364,60.7837857199656,83102.09923486988,4979,24,0.3103711915145182,64571.75333847534
99.0,Eastchester-Edenwald-Baychester,Quick ROI,64.95014748467904,49.48855042502579,7.114474155504673,44744.2752125129,21083.778888133384,47.12061775053008,10.066985138050779,38.75479604043805,53.09734513274337,22.5,43.656800982322174,90.65931120509639,76505.75524852566,5007,31,0.21828400491161087,91394.03477950062
100.0,Brooklyn Heights,Quick ROI,64.87029735036137,49.369945652159736,7.127505061401723,44684.97282607987,21045.232336951918,47.09688963863285,24.15210276518162,32.62180469326384,44.83775811209439,37.5,93.33633951661639,53.732459644662164,69146.1656319166,4979,25,0.4666816975830819,58241.06460738134
101.0,Canarsie,Quick ROI,64.85796331773426,49.351629607853646,7.129521670466887,44675.81480392683,21039.27962255244,47.09321970934299,13.784856185920775,33.63210465283714,43.657817109144545,37.5,64.85099539295219,74.9219535693631,70358.52558340457,4975,25,0.3242549769647609,77265.01683624156
102.0,College Point,Quick ROI,64.81545351436861,49.2885111926267,7.136479801811111,44644.25559631335,21018.766137603678,47.080561332821,27.355017940475,52.37501029358525,55.16224188790561,35.0,42.527757331974044,58.915733209265795,92850.01235230229,5014,26,0.7873612133401298,62894.61362712393
103.0,Sunset Park (Central),Quick ROI,64.58432901201957,48.9455745060725,7.174523537435905,44472.78725303625,20907.311714473562,47.011471521938795,27.135812157287305,26.158693239058696,61.35693215339233,55.00000000000001,69.13097881361357,43.824339717936596,61390.431886870436,5035,18,0.3456548940680678,49345.54304213445
104.0,North & South Brother Islands,Quick ROI,64.57601148587534,48.93324064736155,7.175899353812388,44466.62032368078,20903.303210392507,47.008976752074894,27.580970221066544,70.09674282945846,50.14749262536873,30.0,59.353458486571675,32.38268820968716,114116.09139535016,4997,28,0.2967672924328584,39073.21504384906
105.0,Upper West Side-Lincoln Square,Quick ROI,64.56194140335218,48.91237764951936,7.178227779539154,44456.18882475968,20896.522736093793,47.00475521746832,22.759309689281793,21.182223076328395,17.99410029498525,67.5,78.0865994879548,74.02505949123493,55418.66769159408,4888,13,0.390432997439774,76459.78429235489
106.0,Washington Heights (North),Quick ROI,64.51136275426634,48.83739240859708,7.186609036337866,44418.69620429854,20872.15253279405,46.98956591790775,12.838403198588681,44.717671031186995,24.778761061946902,37.5,53.78743375761682,85.67053687384217,83661.2052374244,4911,25,0.2689371687880841,86915.10739710992
107.0,Lower East Side,Quick ROI,64.34101864352638,48.58499190381231,7.214964748141503,44292.49595190615,20790.122368739,46.93824974621754,10.771364282760786,83.13449220437454,20.64896755162242,22.5,55.08684474520757,54.54274315306527,129761.39064524946,4897,31,0.7245657762739621,58968.538081286475
108.0,Parkchester,Quick ROI,64.27920996605908,48.49346408074831,7.2253027235848455,44246.732040374154,20760.375826243202,46.91956867526358,27.262742955285393,37.60653034671793,51.91740412979351,40.0,73.26937513119552,48.589721992153976,75127.83641606152,5003,24,0.6336531243440224,53623.908776546305
109.0,Barren Island-Floyd Bennett Field,Quick ROI,64.17728479190406,48.34259474208017,7.242408080016066,44171.297371040084,20711.343291176054,46.88869135357337,15.049548293632167,35.99978913374304,74.33628318584071,35.0,62.52948737811155,40.47983857379766,73199.74696049166,5079,26,0.31264743689055774,46342.84603476053
110.0,Borough Park,Quick ROI,64.17605915945204,48.34078105076602,7.242614206511356,44170.39052538301,20710.753841498958,46.88831951711473,20.52807771145634,41.601275747273405,78.17109144542773,45.0,53.2289586718879,26.60950012039467,79921.53089672809,5092,22,0.2661447933594395,33890.0400794439
111.0,SoHo-Little Italy-Hudson Square,Quick ROI,64.1159287420371,48.25181426861486,7.252739728697732,44125.90713430743,20681.839637299832,46.87006110571247,25.093622155662793,18.554428025109605,51.32743362831859,32.5,81.46408973379982,73.14053538301881,52265.313630131524,5001,27,0.4073204486689991,75665.65752180645
112.0,Pelham Bay-Country Club-City Island,Quick ROI,64.06934787507205,48.182914118439584,7.26060089398756,44091.45705921979,20659.447088492867,46.85589560069403,16.295516333960812,30.36011423902563,55.75221238938053,27.500000000000004,91.48171517497583,51.100929022803484,66432.13708683076,5016,29,0.5425914241251208,55878.47336207255
113.0,Marine Park-Mill Basin-Bergen Beach,Quick ROI,64.00025976474993,48.08075333022728,7.272288350079677,44040.37666511364,20626.244832323868,46.83485109395725,23.238678902292797,27.517203378223126,72.27138643067846,22.5,93.26489513001118,41.287204650170644,63020.64405386775,5072,31,0.4663244756500559,47067.700234804324
114.0,Flatbush (West)-Ditmas Park-Parkville,Quick ROI,63.93565128895145,47.98525018653147,7.283248234451142,43992.625093265735,20595.20631062273,46.81513382518149,29.376538460495606,59.52337971289408,32.448377581120944,55.00000000000001,54.631873052175884,37.09974392128688,101428.0556554729,4937,18,0.2731593652608794,43308.193134276094
115.0,Rosebank-Shore Acres-Park Hill,Quick ROI,63.89006253172248,47.917881267921736,7.29099934354585,43958.94063396087,20573.311412074567,46.80119929045895,14.160558691507347,35.109657469439604,63.12684365781711,50.0,71.54467739649905,28.916982797617795,72131.58896332752,5041,20,0.3577233869824953,35961.7007041105
116.0,Cypress Hills,Quick ROI,63.848675559088036,47.85673563289614,7.298048730974479,43928.367816448066,20553.439080691245,46.78853347470706,22.817113556208515,1.5642118226451507,84.66076696165192,52.5,85.804661971917,35.8141499455846,31877.05418717418,5114,19,0.570976690140415,42153.98537139221
117.0,Gravesend (South),Quick ROI,63.84860045519121,47.8566246856553,7.298061534302962,43928.312342827645,20553.40302283797,46.78851047687428,13.492726945062849,35.09066078357833,47.78761061946903,57.49999999999999,60.90952414033532,44.45004372408305,72108.79294029399,4989,17,0.6954523792983234,49907.30082477128
118.0,Tompkinsville-Stapleton-Clifton-Fox Hills,Quick ROI,63.803172464035185,47.7895242934201,7.305813168025304,43894.762146710054,20531.595395361535,46.77459084238458,29.424935902845565,20.98915128265207,47.1976401179941,35.0,72.79102289405735,75.92027507524831,55186.98153918248,4987,26,0.6360448855297133,78161.31104244082
119.0,Fresh Meadows-Utopia,Quick ROI,63.75933508745089,47.724788736389144,7.313307231573892,43862.39436819457,20510.55633932647,46.7611415992353,11.706876251559928,19.086303412476397,71.68141592920354,30.0,92.2614717930372,43.888544642368764,52903.564094971676,5070,28,0.461307358965186,49403.18629777782
120.0,South Richmond Hill,Quick ROI,63.73751762988927,47.69257608992827,7.3170420361015385,43846.28804496414,20500.08722922669,46.754441808629174,25.674377665341094,59.45420941739382,55.16224188790561,32.5,45.87355731906149,42.07770880069733,101345.05130087258,5014,27,0.7706322134046926,47777.41577826073
121.0,Flushing Meadows-Corona Park,Quick ROI,63.73320133420603,47.68620368838694,7.3177813182392075,43843.10184419347,20498.016198725756,46.753115852911506,24.371828878800265,82.16550186094427,35.39823008849557,37.5,49.222432633289735,25.909086552291445,128598.60223313313,4947,25,0.7538878368335513,33261.20796540702
122.0,Marine Park-Plumb Island,Quick ROI,63.69277917124934,47.62653320967889,7.324711131836983,43813.266604839446,20478.62329314564,46.74069038916092,29.082178908131972,14.451354708207745,50.14749262536873,45.0,78.71079444651458,65.8878842028801,47341.625649849295,4997,22,0.39355397223257294,69154.21887802143
123.0,Forest Park,Quick ROI,63.67798489348958,47.60469738899633,7.327250309862328,43802.34869449816,20471.526651423806,46.736139183319985,10.383020293860547,50.7066462982919,59.882005899705014,32.5,42.7370953891038,50.20535163058392,90847.97555795028,5030,27,0.21368547694551895,55074.4229403222
124.0,Williamsburg,Quick ROI,63.64489571967161,47.555865234662164,7.332935131688531,43777.932617331084,20455.656201265207,46.72595295915617,29.48966188872913,34.61949372560032,24.48377581120944,27.500000000000004,94.05463277863295,71.98020862112628,71543.39247072038,4910,29,0.5297268361068352,74623.91480881133
125.0,Mott Haven-Port Morris,Quick ROI,63.47285469857978,47.30211179596971,7.362618568503063,43651.05589798486,20373.18633369016,46.6728373794749,17.54302667520431,24.060005112393245,99.70501474926253,35.0,51.37235897855354,33.201268606179326,58872.006134871895,5165,26,0.2568617948927677,39808.13747350629
126.0,East Flatbush-Erasmus,Quick ROI,63.401511152467805,47.19695236783714,7.374990402351726,43598.47618391857,20339.009519547068,46.65073484162085,12.074576214378805,58.979156718665635,66.3716814159292,37.5,70.6068106404164,5.434026544612163,100774.98806239877,5052,25,0.35303405320208203,14878.675336108536
127.0,Shirley Chisholm State Park,Quick ROI,63.34894451535202,47.11949601344745,7.384129639074684,43559.74800672373,20313.836204370422,46.63442084475523,18.89501200065594,45.03408385515904,49.852507374631266,55.00000000000001,56.823017851327315,31.835104485161704,84040.90062619085,4996,18,0.2841150892566366,38581.593740683806
128.0,Springfield Gardens (North)-Rochdale Village,Quick ROI,63.33291650680037,47.0958833485187,7.386920253466267,43547.941674259346,20306.162088268575,46.62944173150507,19.488194174822972,27.388259420227012,63.12684365781711,50.0,48.24678238051723,51.93216202410469,62865.91130427241,5041,20,0.7587660880974139,56624.75531500642
129.0,St. Michael's Cemetery,Quick ROI,63.32614424394952,47.08590698784826,7.388099923139155,43542.95349392413,20302.919771050685,46.62733724271529,25.024652679217834,20.40245170100603,22.123893805309734,47.5,82.61182590741696,78.34370707711132,54482.942041207236,4902,21,0.4130591295370848,80337.07110528921
130.0,Gravesend (East)-Homecrest,Quick ROI,63.27653189540379,47.01283330421299,7.396752130685999,43506.41665210649,20279.17082386922,46.611907815872364,20.2850944353102,0.7699967632763765,87.61061946902655,25.0,48.032592542601925,85.46660669099145,30923.99611593165,5124,30,0.24016296271300963,86732.01864235433
131.0,Calvert Vaux Park,Quick ROI,63.242504151461844,46.96272558653307,7.402696800686989,43481.36279326653,20262.88581562325,46.60131264046106,17.781573103033267,22.503245658443568,66.96165191740413,45.0,53.53561148681658,54.57121032709431,57003.89479013228,5054,22,0.7323219425659171,58994.09594315631
132.0,Fordham Heights,Quick ROI,63.06470422905757,46.701058496310544,7.433896303093138,43350.529248155275,20177.84401130093,46.54578470263907,28.006260316062278,27.046728258655488,75.81120943952803,30.0,68.41652766069032,42.5732769731876,62456.073910386585,5084,28,0.6579173616965484,48222.33745846228
133.0,Kew Gardens Hills,Quick ROI,62.92962635815467,46.50243800941119,7.457754671238071,43251.21900470559,20113.292353058634,46.50341150123508,10.150576976492548,41.10793595523295,56.04719764011799,45.0,53.52967382819727,39.932817091748824,79329.52314627955,5017,22,0.7323516308590137,45851.729513543076
134.0,Sunnyside Yards (South),Quick ROI,62.92661294668184,46.49800875620027,7.458288460557486,43249.00437810014,20111.85284576509,46.50246435718891,23.544949799830032,32.38774758327354,55.16224188790561,45.0,93.50258482243808,21.71617879717526,68865.29709992824,5014,22,0.4675129241121904,29496.810518407885
135.0,Midwood,Quick ROI,62.895811566821045,46.45273974303883,7.463748418503387,43226.36987151942,20097.140416487622,46.492778542870504,12.911348990668781,44.65871436600962,53.98230088495575,37.5,57.295711397964496,41.98622132425302,83590.45723921154,5010,25,0.7135214430101775,47695.27821576866
136.0,Old Astoria-Hallets Point,Quick ROI,62.845939013209616,46.3794583086148,7.472603957938897,43189.729154307395,20073.323950299808,46.47707763709803,17.037344980980293,47.371519185662244,28.908554572271388,37.5,90.04486719673076,38.740687591176744,86845.82302279469,4925,25,0.5497756640163461,44781.4342648651
137.0,Westchester Square,Quick ROI,62.79884225038735,46.31027446058459,7.480983638945104,43155.1372302923,20050.839199689995,46.46223019218097,21.009988484693014,8.01310954061637,73.74631268436578,35.0,97.15006039824186,39.92612739410533,39615.73144873964,5077,26,0.5142496980087907,45845.72349523761
138.0,Jackson Heights,Quick ROI,62.711820399102756,46.18249024865211,7.496510625132771,43091.24512432606,20009.30933081194,46.43474393251217,23.804813184417966,18.968449382801598,43.36283185840708,65.0,94.13884328387674,28.23492519344392,52762.13925936192,4974,14,0.5293057835806163,35349.348595785304
139.0,Crotona Park,Quick ROI,62.50389785916534,45.877430009514995,7.533840219815487,42938.7150047575,19910.164753092373,46.36879503936338,20.56265696479331,31.270680198627765,17.699115044247787,50.0,72.02565993072845,68.58043980699613,67524.81623835332,4887,20,0.6398717003463578,71571.59842319979
140.0,Fort Totten,Quick ROI,62.373259569715366,45.6859461884378,7.557462215020976,42842.973094218905,19847.93251124229,46.32715957315415,19.821028890453213,41.96028633604592,51.32743362831859,40.0,52.51813076957295,45.26334131663333,80352.3436032551,5001,24,0.26259065384786473,50637.48034692058
141.0,Woodside,Quick ROI,62.367709508538795,45.67781435900119,7.558468660292878,42838.907179500595,19845.289666675388,46.32538730159722,22.297793890362875,77.01652047195724,46.312684365781706,10.0,47.57637286144201,40.123457193196174,122419.82456634869,4984,36,0.76211813569279,46022.88641779607
142.0,Bensonhurst,Quick ROI,62.316817095024746,45.60326011666309,7.567708462459663,42801.630058331546,19821.059537915506,46.30912306588015,28.8451194529459,12.065757292270368,82.59587020648968,55.00000000000001,70.00365134127512,22.835495255531445,44478.90875072444,5107,18,0.35001825670637554,30501.734133309445
143.0,Green-Wood Cemetery,Quick ROI,62.27791119558735,45.54628026521938,7.574785445316413,42773.14013260969,19802.5410861963,46.29667362462149,23.919124026433956,39.8108872856222,57.52212389380531,45.0,86.55790211286003,10.527241740618802,77773.06474274665,5022,22,0.4327895105643002,19451.369848042366
144.0,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,Quick ROI,62.230548427212355,45.47693231477799,7.58341644248166,42738.46615738899,19780.003002302845,46.28149950318961,24.641215308929617,42.009553949624475,49.26253687315634,42.5,71.91824627256374,29.171497559280198,80411.46473954937,4994,23,0.6404087686371813,36190.20435240958
145.0,Bellerose,Quick ROI,62.14986154610102,45.35883590452315,7.5981599949193,42679.417952261574,19741.621668970023,46.25560191812297,14.995665891725627,51.797087299469034,24.778761061946902,60.0,61.11147950122353,31.435449710414886,92156.50475936284,4911,16,0.6944426024938823,38222.78322025149
146.0,Dyker Heights,Quick ROI,62.0823972106098,45.26013550057892,7.61052613460633,42630.067750289454,19709.544037688145,46.23390268375616,10.212041058013195,37.218807817959714,66.66666666666666,12.5,87.87950517721762,34.70087218086507,74662.56938155166,5053,35,0.5606024741139118,41154.48330264351
147.0,LaGuardia Airport,Quick ROI,62.04108650762193,45.19971728330175,7.618115793538689,42599.85864165088,19689.90811707307,46.22059496183818,14.331469470218444,23.924992758212145,69.32153392330383,22.5,70.74764503020464,51.21007777278628,58709.99130985457,5062,31,0.35373822515102316,55976.46723643743
148.0,Upper East Side-Carnegie Hill,Quick ROI,61.96985171361404,45.09556884060306,7.631234386121689,42547.78442030153,19656.059873195994,46.19761085330961,26.039482190746906,42.238748637586035,25.663716814159294,20.0,86.63966415698225,62.03594347413678,80686.49836510324,4914,32,0.4331983207849113,65695.94202287713
149.0,Midtown-Times Square,Quick ROI,61.95514759025814,45.07407624071328,7.6339472312547345,42537.038120356636,19649.074778231814,46.192860731477445,20.29774775794135,5.194511852788904,63.716814159292035,62.5,44.2237719294853,59.49259828117428,36233.414223346685,5043,15,0.7788811403525735,63412.52375794079
150.0,Canarsie Park & Pier,Quick ROI,61.89254202374587,44.98258852057082,7.645516632894941,42491.29426028541,19619.341269185516,46.17261396888722,27.604124719553752,54.42762129987913,51.62241887905604,25.0,73.11851549561842,25.41711047723534,95313.14555985495,5002,30,0.6344074225219078,32819.51127444928
151.0,Astoria Park,Quick ROI,61.86424287987941,44.94124519979547,7.650756359996799,42470.62259989773,19605.904689933526,46.16345014443169,17.993253364428302,57.57033602592336,28.31858407079646,32.5,51.41437942631861,53.363937326037714,99084.40323110804,4923,27,0.25707189713159306,57910.204842174404
152.0,Bushwick (East),Quick ROI,61.845993744921415,44.914588038937666,7.654138617661791,42457.294019468834,19597.241112654745,46.1575368031425,11.974519096976211,42.54088065762571,38.64306784660767,22.5,41.113397829063956,79.41872315425051,81049.05678915085,4958,31,0.7944330108546802,81302.2217865385
153.0,Upper East Side-Lenox Hill-Roosevelt Island,Quick ROI,61.78927235058208,44.831751690627954,7.6646679956920405,42415.875845313974,19570.319299454084,46.13913755034761,25.92322050017902,11.856993407625934,67.2566371681416,40.0,89.36232521366793,35.05913561521483,44228.39208915112,5055,24,0.5531883739316603,41476.13262964666
154.0,East New York-New Lots,Quick ROI,61.75568538522458,44.782714336488745,7.6709148250030035,42391.35716824437,19554.382159358844,46.12822864281201,13.70988276151781,16.39935165969951,100.0,25.0,42.87960210189499,46.25468053139807,49679.22199163941,5166,30,0.7856019894905251,51527.505844051295
155.0,Maspeth,Quick ROI,61.56929356332796,44.51076085542578,7.7057444248912565,42255.380427712895,19465.997278013383,46.06749976210543,28.899329672305484,54.73298435491716,40.707964601769916,32.5,77.92449087315202,22.4862410768485,95679.58122590059,4965,27,0.38962245436576015,30188.173326496173
156.0,Kingsbridge-Marble Hill,Quick ROI,61.46884333593824,44.36432750055889,7.724629746595646,42182.16375027945,19418.406437681642,46.034638129612304,21.78567308190757,30.67370527921316,31.563421828908556,40.0,71.52868813359943,58.26956797466987,66808.44633505579,4934,24,0.6423565593320029,62314.4857298468
157.0,South Ozone Park,Quick ROI,61.41734466672415,44.28928917767325,7.734343259819706,42144.64458883663,19394.018982743808,46.017754264988966,21.98370419630266,48.22990140018042,84.66076696165192,22.5,58.7631443078557,9.925943945597018,87875.8816802165,5114,31,0.7061842784607215,18911.523990068443
158.0,Park Slope,Quick ROI,61.3280354601483,44.15921374899793,7.751239183875677,42079.60687449896,19351.744468424324,45.98841554328267,12.542291421181272,32.796327073197176,65.78171091445427,40.0,53.49530749551936,33.897468367399384,69355.5924878366,5050,24,0.2674765374775968,40433.18642683476
159.0,Rikers Island,Quick ROI,61.313149187126626,44.13753943347977,7.754061709441852,42068.76971673989,19344.700315880928,45.983518049455434,17.106283121980326,53.897595911301075,26.253687315634217,20.0,79.04530493427508,47.77803626193198,94677.1150935613,4916,32,0.3952265246713754,52895.17638626537
160.0,Pomonok-Electchester-Hillcrest,Quick ROI,61.28760733752226,44.100355319319135,7.758908781103828,42050.17765965957,19332.61547877872,45.97511010595629,18.863862193376477,45.52744541101744,35.9882005899705,32.5,58.638393232502274,51.12547431847667,84632.93449322092,4949,27,0.29319196616251136,55900.51015700448
161.0,East New York (North),Quick ROI,61.28420859714532,44.09540783791531,7.759554158405799,42047.70391895765,19331.007547322475,45.973990838074954,16.44415896138958,25.785676474146403,20.058997050147493,50.0,73.92006478374009,62.745897958940986,60942.811768975684,4895,20,0.36960032391870046,66333.33998299717
162.0,Glen Oaks-Floral Park-New Hyde Park,Quick ROI,61.2255529082144,44.01004030540361,7.770706912541644,42005.02015270181,19303.263099256175,45.95465739352721,12.76799505685145,0.0,72.86135693215338,25.0,64.2826602751251,73.9768493885208,30000.0,5074,30,0.6785866986243745,76416.50120620658
163.0,Hamilton Heights-Sugar Hill,Quick ROI,61.13616061127264,43.87999860568176,7.787757828204619,41939.99930284088,19260.99954684657,45.92513082264618,20.55007976354737,42.91422488017548,5.899705014749262,32.5,87.70123433460233,61.581581162488455,81497.06985621058,4847,27,0.5614938283269884,65288.01501234499
164.0,Queensboro Hill,Quick ROI,61.11692568956467,43.852026466908754,7.79143528587089,41926.013233454374,19251.908601745345,45.91876765039874,25.94444244607081,28.197605165270396,45.42772861356932,45.0,46.60525552266819,58.631455622385275,63837.12619832448,4981,22,0.23302627761334094,62639.3888798143
165.0,Queens Village,Quick ROI,61.05959927835981,43.76868025817175,7.802413314814849,41884.340129085875,19224.82108390582,45.89978265064146,18.987418058451347,3.901752683548924,53.09734513274337,45.0,63.879333793218265,67.95936495876553,34682.10322025871,5007,22,0.6806033310339087,71013.9967039104
166.0,Montefiore Cemetery,Quick ROI,61.01492730005312,43.7037529837978,7.810986735338349,41851.8764918989,19203.719719734287,45.88496700608268,13.831640005744886,22.59783939041733,17.699115044247787,60.0,84.46145379418536,49.22626029108053,57117.4072685008,4887,16,0.4223072689709268,54195.39359981065
167.0,Manhattanville-West Harlem,Quick ROI,60.99236306665297,43.67096455268018,7.815323497432707,41835.48227634009,19193.063479621058,45.87747633179701,13.399425809428603,41.346538719423,57.52212389380531,47.5,48.145690016907714,25.54025795763607,79615.84646330761,5022,21,0.7592715499154614,32930.07322522419
168.0,Windsor Terrace-South Slope,Quick ROI,60.89591673561819,43.53086959501537,7.8339075320865525,41765.43479750768,19147.532618379995,45.845404725734134,24.945296997587423,38.90683759766508,54.572271386430685,55.00000000000001,67.2345747210743,9.022598550759062,76688.2051171981,5012,18,0.3361728736053715,18100.499446555157
169.0,Richmond Hill,Quick ROI,60.86912823691853,43.49197264069919,7.839083021251478,41745.98632034959,19134.891108227235,45.83648104847794,13.438487433736796,60.0635675661516,28.613569321533923,30.0,80.82246867462723,23.1499829183021,102076.28107938192,4924,28,0.5958876566268638,30784.081521801843
170.0,East Harlem (North),Quick ROI,60.85704841582371,43.474434881829936,7.841418769911376,41737.21744091497,19129.19133659473,45.832454843629314,15.63958052799655,48.3737826170187,50.737463126843664,35.0,58.205278041283634,27.513524480069883,88048.53914042244,4999,26,0.2910263902064182,34701.67419837578
171.0,Arden Heights-Rossville,Quick ROI,60.83046880175208,43.43585073945739,7.846562462883528,41717.92536972869,19116.65149032365,45.82359098852756,28.35752768449169,5.846459042624719,50.737463126843664,55.00000000000001,43.77231018612768,71.30448412756662,37015.75085114966,4999,18,0.21886155093063844,74017.24857454302
172.0,Mount Eden-Claremont (West),Quick ROI,60.816095327094175,43.414988289615366,7.8493464700125735,41707.494144807686,19109.871194124997,45.81879488558066,29.5593630680678,32.9235023367185,63.716814159292035,35.0,47.7078605727913,41.422853938293194,69508.2028040622,5043,26,0.23853930286395647,47189.48632305601
173.0,Bronx Park,Quick ROI,60.803790458869024,43.39712984768255,7.851731174610768,41698.56492384127,19104.06720049683,45.814687472791235,29.658170451842196,36.77683813114077,30.973451327433626,50.0,62.142568396740195,43.434223949498005,74132.20575736892,4932,20,0.31071284198370097,48995.29665263246
174.0,Flushing-Willets Point,Quick ROI,60.72580364537485,43.28397778049112,7.86687453437974,41641.98889024556,19067.292778659612,45.78862174166238,26.378508666850603,55.341641548405676,50.442477876106196,22.5,44.551356358899106,40.88684182166798,96409.96985808681,4998,31,0.22275678179449554,46708.25402288855
175.0,Spring Creek Park,Quick ROI,60.654431040047,43.180471921738985,7.880778169494577,41590.2359608695,19033.653374565172,45.764716008038846,18.034699186037642,100.0,13.864306784660767,35.0,56.05073709871222,0.0,150000.0,4874,26,0.7197463145064389,10000.0
176.0,Tremont,Quick ROI,60.544967889252746,43.02181893877252,7.9021852110161435,41510.90946938626,18982.09115510107,45.72795777722025,14.337670387307394,44.34898145124343,20.64896755162242,47.5,72.79019245942715,36.931255983615515,83218.77774149211,4897,21,0.6360490377028643,43156.92446836129
177.0,Kensington,Quick ROI,60.253838009750524,42.60041263549508,7.959614357319788,41300.20631774754,18845.134106535905,45.62963671791094,20.93769942122703,52.88472041657105,29.793510324483773,62.5,72.8035364430371,0.0,93461.66449988526,4928,15,0.6359823177848145,10000.0
178.0,Ridgewood,Quick ROI,60.24398019792927,42.58615768335016,7.961571618121238,41293.07884167508,18840.501247088803,45.62629325685933,13.467345300187388,37.770872747456394,44.83775811209439,32.5,55.05209804888842,47.09036583366959,75325.04729694767,4979,27,0.2752604902444421,52277.78507796171
179.0,Lincoln Terrace Park,Quick ROI,60.232566285988185,42.56965368207586,7.963838884885998,41284.82684103793,18835.137446674657,45.62242084530717,20.252470594870942,24.986693960024894,60.47197640117994,17.5,49.22205531667969,66.72638307165847,59984.032752029874,5032,33,0.7538897234166015,69907.0241352059
180.0,Central Park,Quick ROI,60.20547244952063,42.53048220472528,7.969225309971819,41265.24110236264,18822.40671653572,45.61322365679342,15.869046503190962,22.617678791117335,72.56637168141593,30.0,87.02796035017273,16.542970590684266,57141.2145493408,5073,28,0.5648601982491364,24852.298188856283
181.0,Cambria Heights,Quick ROI,60.18364564331671,42.498930755201265,7.973569214706089,41249.46537760063,18812.152495440412,45.60580924681712,28.383461419423753,27.668086129386804,55.75221238938053,27.500000000000004,81.6998576467972,33.38244048979439,63201.703355264166,5016,29,0.408499288233986,39970.793800804786
182.0,Laurelton,Quick ROI,60.1723678653761,42.48263010166611,7.975815293435346,41241.31505083306,18806.85478304149,45.60197646428251,23.781281282531424,60.18647077015346,31.268436578171094,30.0,40.30036871513474,45.68634893111656,102223.76492418416,4933,28,0.7984981564243263,51017.257073961344
183.0,Ozone Park (North),Quick ROI,60.066002059038055,42.32895138745847,7.99705316015555,41164.47569372923,18756.909200924,45.56576729041474,20.789006152910012,8.798554834227271,55.45722713864307,40.0,53.08190184149639,65.37790987474288,40558.265801072725,5015,24,0.734590490792518,68696.36333456657
184.0,Hunts Point,Quick ROI,60.00994486239506,42.248003080094975,8.008285478492896,41124.00154004749,18730.601001030867,45.546640160468286,25.08107739346334,69.54242846804102,15.634218289085547,30.0,41.10655561256209,47.847844816916464,113450.91416164923,4880,28,0.7944672219371895,52957.850587919726
185.0,Fort Hamilton,Quick ROI,59.899743254738965,42.08895730220891,8.030446689879579,41044.47865110445,18678.911123217895,45.50894964946831,27.676014355844924,15.464355646752075,63.12684365781711,27.500000000000004,88.81510457059525,33.8761698668409,48557.22677610249,5041,29,0.4440755228529763,40414.06460832362
186.0,New Springville-Willowbrook-Bulls Head-Travis,Quick ROI,59.88473046948275,42.067299599148676,8.033473935009694,41033.64979957434,18671.87236972332,45.50380592739038,22.443184719876037,11.23158428468656,88.79056047197639,30.0,88.18165771655163,11.370213880495095,43477.90114162387,5128,28,0.44090828858275816,20208.191213208265
187.0,Allerton,Quick ROI,59.8050792780564,41.95243018510061,8.049568249505947,40976.21509255031,18634.5398101577,45.4764788989639,29.068626672781598,35.94904342153818,47.1976401179941,45.0,49.46247342398705,35.531351462595936,73138.85210584581,4987,22,0.24731236711993526,41900.088565272694
188.0,Soundview Park,Quick ROI,59.77938611338535,41.91538987106172,8.054771713877527,40957.69493553086,18622.50170809506,45.467650797750366,23.21828782132289,32.612768054684445,45.72271386430678,40.0,79.76368174138098,23.265514116610525,69135.32166562133,4982,24,0.6011815912930951,30887.80556567815
189.0,Astoria (Central),Quick ROI,59.7004613234227,41.80164916568236,8.070792263980083,40900.82458284118,18585.53597884677,45.44049213776443,16.51912033993971,12.68117714161149,61.35693215339233,45.0,72.54250025796911,32.39296705452831,45217.41256993379,5035,22,0.6372874987101544,39082.44340267258
190.0,Annadale-Huguenot-Prince's Bay-Woodrow,Quick ROI,59.61666648528005,41.68095719446246,8.087861747096133,40840.478597231224,18546.311088200295,45.4115909637201,29.1958546010173,27.411790148619765,37.46312684365782,57.49999999999999,71.10204670284196,25.850386415748304,62894.14817834372,4954,17,0.3555102335142098,33208.50691471687
191.0,Rosedale,Quick ROI,59.55465568480773,41.59168603749095,8.100533906530273,40795.84301874548,18517.297962184562,45.39015887887391,28.27909771860549,15.046983793139454,34.51327433628318,30.0,88.64970029357282,58.14915088956766,48056.380551767346,4944,28,0.4432485014678641,62206.37513113861
